text,label
Ok... C ya...,not_scam
You have 1 new voicemail. Please call 08719181503,scam
What he said is not the matter. My mind saying some other matter is there.,not_scam
He also knows about lunch menu only da. . I know,not_scam
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",not_scam
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,not_scam
Otherwise had part time job na-tuition..,not_scam
I know she called me,not_scam
"Me also da, i feel yesterday night  wait til 2day night dear.",not_scam
Thanks for understanding. I've been trying to tell sura that.,not_scam
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,scam
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,not_scam
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",scam
I need you to be in my strong arms...,not_scam
Also maaaan are you missing out,not_scam
His bday real is in april .,not_scam
Guessin you ain't gonna be here before 9?,not_scam
Ok then i will come to ur home after half an hour,not_scam
"Yo, the game almost over? Want to go to walmart soon",not_scam
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",not_scam
I'll text now! All creepy like so he won't think that we forgot,not_scam
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",not_scam
You have 1 new voicemail. Please call 08719181513.,scam
"Damn, can you make it tonight or do you want to just wait til tomorrow",not_scam
K..k..i'm also fine:)when will you complete the course?,not_scam
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",not_scam
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,scam
Prakesh is there know.,not_scam
Teach me apps da. When you come to college.,not_scam
Rofl betta invest in some  anti aging products,not_scam
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,scam
"sir, you will receive the account no another 1hr time. Sorry for the delay.",not_scam
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,scam
So ü'll be submitting da project tmr rite?,not_scam
FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,scam
Jus ans me lar. U'll noe later.,not_scam
I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,not_scam
have got * few things to do. may be in * pub later.,not_scam
1's finish meeting call me.,not_scam
Lol ok. I'll snatch her purse too.,not_scam
"""Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx""",not_scam
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,not_scam
How much are we getting?,not_scam
Is ur paper in e morn or aft tmr?,not_scam
"Dear relieved of westonzoyland, all going to plan this end too!",not_scam
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,not_scam
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,not_scam
"I want to show you the world, princess :) how about europe?",not_scam
Nobody can decide where to eat and dad wants Chinese,not_scam
No shoot me. I'm in the docs waiting room. :/,not_scam
Now? I'm going out 4 dinner soon..,not_scam
Hello which the site to download songs its urgent pls,not_scam
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",not_scam
Horrible gal. Me in sch doing some stuff. How come u got mc?,not_scam
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",not_scam
"I call you later, don't have network. If urgnt, sms me.",not_scam
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,not_scam
Please CALL 08712402779 immediately as there is an urgent message waiting for you,scam
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,not_scam
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...,not_scam
What your plan for pongal?,not_scam
Just wait till end of march when el nino gets himself. Oh.,not_scam
"Not yet chikku..going to room nw, i'm in bus..",not_scam
Am also doing in cbe only. But have to pay.,not_scam
Honey boo I'm missing u.,not_scam
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",not_scam
"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",not_scam
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",not_scam
"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",scam
Ok. No wahala. Just remember that a friend in need ...,not_scam
I will see in half an hour,not_scam
"Im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",not_scam
"""Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.""",not_scam
SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,not_scam
Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,scam
"Tee hee. Off to lecture, cheery bye bye.",not_scam
"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",not_scam
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,not_scam
Ok...,not_scam
network operator. The service is free. For T & C's visit 80488.biz,scam
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,not_scam
Wot u up 2 u weirdo?,not_scam
Can do lor...,not_scam
Dont put your phone on silent mode ok,not_scam
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,not_scam
Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,not_scam
Oh ho. Is this the first time u use these type of words,not_scam
Am I the only one who doesn't stalk profiles?,not_scam
"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt",not_scam
Yes i thought so. Thanks.,not_scam
But if she.s drinkin i'm ok.,not_scam
"Just wondering, the others just took off",not_scam
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",not_scam
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",not_scam
Happy new year to u too!,not_scam
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",not_scam
Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...,not_scam
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",not_scam
Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,not_scam
Happy birthday... May all ur dreams come true...,not_scam
Aiyah u did ok already lar. E nydc at wheellock?,not_scam
TELL HER I SAID EAT SHIT.,not_scam
Sure! I am driving but will reach my destination soon.,not_scam
"K so am I, how much for an 8th? Fifty?",not_scam
Your daily text from me – a favour this time,not_scam
Great to hear you are settling well. So what's happenin wit ola?,not_scam
Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,not_scam
I tot u reach liao. He said t-shirt.,not_scam
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",not_scam
I cant pick the phone right now. Pls send a message,not_scam
Your right! I'll make the appointment right now.,not_scam
Designation is software developer and may be she get chennai:),not_scam
Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,scam
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",scam
I jokin oni lar.. Ü busy then i wun disturb ü.,not_scam
"Ok, be careful ! Don't text and drive !",not_scam
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",not_scam
U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,not_scam
I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,not_scam
How abt making some of the pics bigger?,not_scam
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,not_scam
"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",not_scam
Why nothing. Ok anyway give me treat,not_scam
"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",scam
Ok...,not_scam
Correct. So how was work today,not_scam
"Just sent again. Do you scream and moan in bed, princess?",not_scam
"I wake up long ago already... Dunno, what other thing?",not_scam
Oh just getting even with u.... u?,not_scam
I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,not_scam
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,not_scam
Yeah jay's sort of a fucking retard,not_scam
"Sorry, was in the bathroom, sup",not_scam
Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,scam
My exam is for february 4. Wish you a great day.,not_scam
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,not_scam
"Aight no rush, I'll ask jay",not_scam
Good Morning plz call me sir,not_scam
It's ok lar. U sleep early too... Nite...,not_scam
"Oh... Icic... K lor, den meet other day...",not_scam
"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",not_scam
"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",not_scam
"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",not_scam
Then she buying today? Ü no need to c meh...,not_scam
Aight sorry I take ten years to shower. What's the plan?,not_scam
Every monday..nxt week vl be completing..,not_scam
Might ax well im there.,not_scam
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,not_scam
Yeah I'll try to scrounge something up,not_scam
Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,not_scam
Were somewhere on Fredericksburg,not_scam
Que pases un buen tiempo or something like that,not_scam
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,not_scam
She doesnt need any test.,not_scam
"Nothing much, chillin at home. Any super bowl plan?",not_scam
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",scam
Bugis oso near wat...,not_scam
Yo theres no class tmrw right?,not_scam
Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,not_scam
"Goodnight, sleep well da please take care pa. Please.",not_scam
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,not_scam
Convey my regards to him,not_scam
U ned to convince him tht its not possible witot hurting his feeling its the main,not_scam
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",not_scam
If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,not_scam
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",not_scam
Yo dude guess who just got arrested the other day,not_scam
Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,not_scam
What does the dance river do?,not_scam
"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",not_scam
Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,not_scam
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",scam
Bbq this sat at mine from 6ish. Ur welcome 2 come,not_scam
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",not_scam
Alright. I'm out--have a good night!,not_scam
Did you try making another butt.,not_scam
Hope you are feeling great. Pls fill me in. Abiola,not_scam
I though we shd go out n have some fun so bar in town or something – sound ok?,not_scam
"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",not_scam
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",scam
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",scam
We're finally ready fyi,not_scam
Auntie huai juan never pick up her phone,not_scam
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,scam
"Ya tel, wats ur problem..",not_scam
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,scam
i dnt wnt to tlk wid u,not_scam
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",not_scam
Its ok my arm is feeling weak cuz i got a shot so we can go another time,not_scam
Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,not_scam
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",not_scam
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,not_scam
All e best 4 ur exam later.,not_scam
Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.,not_scam
Oh k.i think most of wi and nz players unsold.,not_scam
"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.",not_scam
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",not_scam
"Haha just kidding, papa needs drugs",not_scam
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",not_scam
Oh ok..,not_scam
R we still meeting 4 dinner tonight?,not_scam
Thats cool! I am a gentleman and will treat you with dignity and respect.,not_scam
Shall i start from hear.,not_scam
Then we wait 4 u lor... No need 2 feel bad lar...,not_scam
No did you check? I got his detailed message now,not_scam
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,not_scam
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",not_scam
Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,not_scam
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,not_scam
cool. We will have fun practicing making babies!,not_scam
Actually getting ready to leave the house.,not_scam
K..k..any special today?,not_scam
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",scam
Then we gotta do it after that,not_scam
"I've got ten bucks, jay is being noncomittal",not_scam
Where at were hungry too,not_scam
Pls speak to that customer machan.,not_scam
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,not_scam
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",not_scam
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,scam
So wats ur opinion abt him and how abt is character?,not_scam
Jay is snickering and tells me that x is totally fucking up the chords as we speak,not_scam
No..few hours before.went to hair cut .,not_scam
No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,not_scam
Lmao. Take a pic and send it to me.,not_scam
"""Speak only when you feel your words are better than the silence..."" Gud mrng:-)",not_scam
No. She's currently in scotland for that.,not_scam
Do you work all this week ?,not_scam
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,scam
Lol great now im getting hungry.,not_scam
Yes.. now only saw your message..,not_scam
I'll be at mu in like  &lt;#&gt;  seconds,not_scam
Ok...,not_scam
THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,not_scam
"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",not_scam
For sale - arsenal dartboard. Good condition but no doubles or trebles!,scam
Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,not_scam
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",not_scam
Thanks for ve lovely wisheds. You rock,not_scam
You intrepid duo you! Have a great time and see you both soon.,not_scam
I asked sen to come chennai and search for job.,not_scam
Dad went out oredi...,not_scam
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",not_scam
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,not_scam
"Arms fine, how's Cardiff and uni?",not_scam
In fact when do you leave? I think addie goes back to school tues or wed,not_scam
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",not_scam
Ya:)going for restaurant..,not_scam
"Its ok., i just askd did u knw tht no?",not_scam
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,scam
Those ducking chinchillas,not_scam
I am in a marriage function,not_scam
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,not_scam
Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,not_scam
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,scam
say thanks2.,not_scam
Msg me when rajini comes.,not_scam
Ya! when are ü taking ure practical lessons? I start in june..,not_scam
"That's good, because I need drugs",not_scam
Stupid.its not possible,not_scam
Can ü all decide faster cos my sis going home liao..,not_scam
Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,scam
U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,not_scam
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,scam
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",not_scam
Bought one ringtone and now getting texts costing 3 pound offering more tones etc,scam
"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",not_scam
Kinda. First one gets in at twelve! Aah. Speak tomo,not_scam
"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",scam
Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,not_scam
Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,not_scam
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",scam
Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,not_scam
I wont touch you with out your permission.,not_scam
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,scam
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",not_scam
Take some small dose tablet for fever,not_scam
Oh. U must have taken your REAL Valentine out shopping first.,not_scam
"Just sent you an email – to an address with incomm in it, is that right?",not_scam
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",not_scam
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",not_scam
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",not_scam
I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,not_scam
Why you keeping me away like this,not_scam
I think its far more than that but find out. Check google maps for a place from your dorm.,not_scam
My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,not_scam
Have you always been saying welp?,not_scam
"I'm a guy, browsin is compulsory",not_scam
Ok...,not_scam
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,not_scam
"Sorry, I'll call later",not_scam
"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",not_scam
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",not_scam
I told your number to gautham..,not_scam
Tell them no need to investigate about me anywhere.,not_scam
Ok i juz receive..,not_scam
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",not_scam
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",scam
In the end she might still vomit but its okay. Not everything will come out.,not_scam
How are you with moneY...as in to you...money aint a thing....how are you sha!,not_scam
It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,not_scam
Hey gals.. Anyone of u going down to e driving centre tmr?,not_scam
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,not_scam
I'm putting it on now. It should be ready for  &lt;TIME&gt;,not_scam
"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",not_scam
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",scam
Host-based IDPS for linux systems.,not_scam
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",scam
Don no da:)whats you plan?,not_scam
Ill be there on  &lt;#&gt;  ok.,not_scam
Oh my God. I'm almost home,not_scam
Total video converter free download type this in google search:),not_scam
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,scam
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",not_scam
Sounds like something that someone testing me would sayy,not_scam
When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,not_scam
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",not_scam
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,not_scam
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",not_scam
Hows the champ just leaving glasgow!,not_scam
K:)all the best:)congrats...,not_scam
I wonder if you'll get this text?,not_scam
I need to come home and give you some good lovin...,not_scam
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,scam
Shall i ask one thing if you dont mistake me.,not_scam
Check wid corect speling i.e. Sarcasm,not_scam
"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",scam
Are you angry with me. What happen dear,not_scam
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,not_scam
Yup ok thanx...,not_scam
Hi:)cts employee how are you?,not_scam
Pls pls find out from aunt nike.,not_scam
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",not_scam
No screaming means shouting..,not_scam
Hey what happen de. Are you alright.,not_scam
Should I have picked up a receipt or something earlier,not_scam
I think chennai well settled?,not_scam
Oh dang! I didn't mean o send that to you! Lol!,not_scam
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,not_scam
Horrible bf... I now v hungry...,not_scam
Remember on that day..,not_scam
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,scam
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,not_scam
All sounds good. Fingers . Makes it difficult to type,not_scam
Midnight at the earliest,not_scam
You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,not_scam
K come to nordstrom when you're done,not_scam
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,not_scam
Now press conference da:),not_scam
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",scam
After completed degree. There is no use in joining finance.,not_scam
"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",not_scam
Shant disturb u anymore... Jia you...,not_scam
Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,not_scam
"Me, i dont know again oh",not_scam
Dude sux for snake. He got old and raiden got buff,not_scam
He says hi and to get your ass back to south tampa (preferably at a kegger),not_scam
In e msg jus now. U said thanks for gift.,not_scam
U too...,not_scam
Ok how you dear. Did you call chechi,not_scam
Yeah we do totes. When u wanna?,not_scam
