text,label
on hen night. going with a swing,0
thank you princess! you are so sexy..,0
i thk u dun haf 2 hint in e forum already lor.. cos i told ron n darren is going 2 tell shuhui.,0
"er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",0
"u need my presnts always bcz u cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'that mns prabha is'love' got it. dont mis me..",0
what time do u get out?,0
r u still working now?,0
"babe, have you got enough money to pick up bread and milk ? and i'll give you it back when you get home ?",0
"like &lt;#&gt; , same question",0
lol that would be awesome payback.,0
hiya stu wot u up 2.im in so much truble at home at moment evone hates me even u! wot the hell av i done now? y wont u just tell me text bck please luv dan,0
fine if thats the way u feel. thats the way its gota b,0
"xmas & new years eve tickets are now on sale from the club, during the day from 10am till 8pm, and on thu <amount> fri & sat night this week. they're selling fast!",1
customer loyalty offer:the new nokia6650 mobile from only <amount> at txtauction! txt word: start to no: 81151 & get yours now! 4t&ctxt tc 150p/mtmsg,1
"apple security: your icloud id was accessed from an unrecognized device in moscow, russia. if not you, lock account at <url>",1
"short but cute: ""be a good person, but dont try to prove it.."" .gud noon..",0
wah lucky man.. then can save money.. hee..,0
"win the newest “harry potter and the order of the phoenix (book 5) reply harry, answer 5 questions - chance to be the first among readers!",1
for sale - arsenal dartboard. good condition but no doubles or trebles!,1
i might go 2 sch. yar at e salon now v boring.,0
"the last thing i ever wanted to do was hurt you. and i didn't think it would have. you'd laugh, be embarassed, delete the tag and keep going. but as far as i knew, it wasn't even up. the fact that you even felt like i would do it to hurt you shows you really don't know me at all. it was messy wednesday, but it wasn't bad. the problem i have with it is you have the time to clean it, but you choose not to. you skype, you take pictures, you sleep, you want to go out. i don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. you used to be good about at least making the bed.",0
rct' thnq adrian for u text. rgds vatian,1
love it! daddy will make you scream with pleasure! i am going to slap your ass with my dick!,0
that's the way you should stay oh.,0
s.i think he is waste for rr..,0
refused a loan? secured or unsecured? can't get credit? call free now 0800 195 669 or text back 'help' & we will!,1
mm so you asked me not to call radio,0
"today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good",0
i'm in a movie.. collect car oredi..,0
"hi. wk been ok - on hols now! yes on for a bit of a run. forgot that i have hairdressers appointment at four so need to get home n shower beforehand. does that cause prob for u?""",0
"im in inperialmusic listening2the weirdest track ever byleafcutter john-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",0
piss is talking is someone that realise u that point this at is it.(now read it backwards),0
they said ü dun haf passport or smth like dat.. or ü juz send to my email account..,0
the wine is flowing and i'm i have nevering..,0
pls she needs to dat slowly or she will vomit more.,0
here is my new address -apples&pairs&all that malarky,0
just haven't decided where yet eh ?,0
not sure i have the stomach for it ..,0
get the official england poly ringtone or colour flag on yer mobile for tonights game! text tone or flag to 84199. optout txt eng stop box39822 w11wx <amount>,1
no:-)i got rumour that you going to buy apartment in chennai:-),0
"so check your errors and if you had difficulties, do correction.",0
boo you always work. just quit.,0
this message is from a great doctor in india:-): 1) do not drink appy fizz. it contains cancer causing age,0
sorry . i will be able to get to you. see you in the morning.,0
"you are a <amount> winner or guaranteed caller prize, this is our final attempt to contact you! to claim call <phone> now! 150ppmpobox10183bhamb64xe",1
"oh, my love, it's soo good to hear from you. omg i missed you so much today. i'm sorry your having problems with the provider but thank you for tming me",0
good morning princess! have a great day!,0
"babe, i'm back .. come back to me ..",0
claire here am havin borin time & am now alone u wanna cum over 2nite? chat now <phone> hope 2 c u luv claire xx calls <amount> /minmoremobsemspobox45po139wa,1
you busy or can i come by at some point and figure out what we're doing tomorrow,0
its a site to simulate the test. it just gives you very tough questions to test your readiness.,0
dont put your phone on silent mode ok,0
no. i meant the calculation is the same. that &lt;#&gt; units at &lt;#&gt; . this school is really expensive. have you started practicing your accent. because its important. and have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,0
i will cal you sir. in meeting,0
fff. alright no way i can meet up with you sooner?,0
"i sent my scores to sophas and i had to do secondary application for a few schools. i think if you are thinking of applying, do a research on cost also. contact joke ogunrinde, her school is one me the less expensive ones",0
hi chachi tried calling u now unable to reach u .. pl give me a missed cal once u c tiz msg kanagu,0
good morning plz call me sir,0
urgent this is our 2nd attempt to contact u. your <amount> prize from yesterday is still awaiting collection. to claim call now <phone>,1
"oh fine, i'll be by tonight",0
simply sitting and watching match in office..,0
wanna get laid 2nite? want real dogging locations sent direct to ur mobile? join the uk's largest dogging network. txt park to 69696 now! nyt. ec2a. 3lp <amount> /msg,1
k go and sleep well. take rest:-).,0
hi kindly give us back our documents which we submitted for loan from stapati,0
"hm good morning, headache anyone? :-)",0
good evening! this is roger. how are you?,0
then u go back urself lor..,0
you call him and tell now infront of them. call him now.,0
can u get pic msgs to your phone?,0
urgent! your mobile number has been awarded with a <amount> bonus caller prize. call <phone> from land line. valid 12hrs only,1
serious? what like proper tongued her,0
sorry i now then c ur msg.. yar lor so poor thing.. but only 4 one night.. tmr u'll have a brand new room 2 sleep in..,0
";-( oh well, c u later",0
.please charge my mobile when you get up in morning.,0
"turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt; worth",0
hey gals..u all wanna meet 4 dinner at nìte?,0
mm i am on the way to railway,0
hey.. something came up last min.. think i wun be signing up tmr.. hee,0
"height of ""oh shit..!!"" situation: a guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-d",0
no let me do the math. your not good at it.,0
i uploaded mine to facebook,0
"i guess you could be as good an excuse as any, lol.",0
please tell me you have some of that special stock you were talking about,0
hurt me.. tease me.. make me cry.. but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u.. have a nice day bslvyl,0
there is os called ubandu which will run without installing in hard disk..you can use that os to copy the important files in system and give it to repair shop..,0
oh god i am happy to see your message after 3 days,0
this single single answers are we fighting? plus i said am broke and you didnt reply,0
"""hi darlin did youphone me? im athome if youwanna chat.""",0
what you doing?how are you?,0
did u get that message,0
if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0
i cant pick the phone right now. pls send a message,0
i've not sent it. he can send me.,0
"sweet, we may or may not go to 4u to meet carlos so gauge patty's interest in that",0
do u still have plumbers tape and a wrench we could borrow?,0
you do got a shitload of diamonds though,0
"babe! how goes that day ? what are you up to ? i miss you already, my love .. * loving kiss* .. i hope everything goes well.",0
"living is very simple.. loving is also simple.. laughing is too simple.. winning is too simple.. but, being 'simple' is very difficult.. gud nte.:-",0
can u look 4 me in da lib i got stuff havent finish yet.,0
"sorry, i'll call later in meeting.",0
shall i send that exe to your mail id.,0
"urgent! your mobile no ** won a <amount> bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call <phone> asap! box97n7qp, 150ppm",1
y ü wan to go there? c doctor?,0
k i'll call you when i'm close,0
congrats kano..whr s the treat maga?,0
"oops i did have it, &lt;#&gt; ?",0
also andros ice etc etc,0
how are you with money..as in to you..money aint a thing..how are you sha!,0
alex says he's not ok with you not being ok with it,0
i like cheap! but i‘m happy to splash out on the wine if it makes you feel better..,0
"all done, all handed in. don't know if mega shop in asda counts as celebration but thats what i'm doing!",0
yo you around? a friend of mine's lookin to pick up later tonight,0
"the guy (kadeem) hasn't been selling since the break, i know one other guy but he's paranoid as fuck and doesn't like selling without me there and i can't be up there til late tonight",0
ok. me watching tv too.,0
your weekly cool-mob tones are ready to download !this weeks new tones include: 1) crazy frog-axel f>> 2) akon-lonely>> 3) black eyed-dont p >>more info in n,1
what i'm saying is if you haven't explicitly told nora i know someone i'm probably just not gonna bother,0
what's ur pin?,0
please ask mummy to call father,0
yeah jay's sort of a fucking retard,0
hcl chennai requires freshers for voice process.excellent english needed.salary upto &lt;#&gt; .call ms.suman &lt;#&gt; for telephonic interview -via indyarocks.com,0
"tunji, how's the queen? how are you doing. this is just wishing you a great day. abiola.",0
i sent lanre fakeye's eckankar details to the mail box,0
yes just finished watching days of our lives. i love it.,0
ma head dey swell oh. thanks for making my day,0
"sir, waiting for your mail.",0
ok.. the theory test? when are ü going to book? i think it's on 21 may. coz thought wanna go out with jiayin. but she isnt free,0
think + da. you wil do.,0
send to someone else :-),0
"no i'm not. i can't give you everything you want and need. you actually could do better for yourself on yor own--you've got more money than i do. i can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. i didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",0
double mins & double txt & 1/2 price linerental on latest orange bluetooth mobiles. call mobileupd8 for the very latest offers. <phone> or call2optout/lf56,1
ü dun need to pick ur gf?,0
:-( that's not v romantic!,0
dating:i have had two of these. only started after i sent a text to talk sport radio last week. any connection do you think or coincidence?,1
ur cash-balance is currently <amount> - to maximize ur cash-in now send go to 86688 only 150p/meg. cc: <phone> hg/suite342/2lands row/w1j6hl,1
hey i booked the kb on sat already.. what other lessons are we going for ah? keep your sat night free we need to meet and confirm our lodging,0
hey. for me there is no leave on friday. wait i will ask my superior and tell you..,0
we are okay. going to sleep now. later,0
no. to be nosy i guess. idk am i over reacting if i'm freaked?,0
"you at mu? you should try to figure out how much money everyone has for gas and alcohol, jay and i are trying to figure out our weed budget",0
"i'll get there at 3, unless you guys want me to come some time sooner",0
"sorry, i'll call later",0
so its to be poking man everyday that they teach you in canada abi! how are you. just saying hi.,0
december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update vco free on <phone>,1
"yar lor he wan 2 go c horse racing today mah, so eat earlier lor. i ate chicken rice. u?",0
horrible bf.. i now v hungry..,0
i am on the way to ur home,0
i will vote for wherever my heart guides me,0
baabe! wake up ! i miss you ! i crave you! i need you!,0
u still painting ur wall?,0
what he said is not the matter. my mind saying some other matter is there.,0
oops. 4 got that bit.,0
yo chad which gymnastics class do you wanna take? the site says christians class is full..,0
yes i know the cheesy songs from frosty the snowman :),0
are you going to write ccna exam this week??,0
"hey chief, can you give me a bell when you get this. need to talk to you about this royal visit on the 1st june.",0
moby pub quiz.win a <amount> high street prize if u know who the new duchess of cornwall will be? txt her first name to 82277.unsub stop <amount> . <phone> 06 sp,1
"yeah, in fact he just asked if we needed anything like an hour ago. when and how much?",0
okay.. i booked all already.. including the one at bugis.,0
did u receive my msg?,0
don't forget though that i love you .. and i walk beside you. watching over you and keeping your heart warm.,0
"sorry, left phone upstairs. ok, might be hectic but would be all my birds with one fell swoop. it's a date.",0
"huh.. hyde park not in mel ah, opps, got confused.. anyway, if tt's e best choice den we juz have to take it..",0
guess who spent all last night phasing in and out of the fourth dimension,0
"ela kano.,il download, come wen ur free..",0
thanx4 today cer it was nice 2 catch up but we ave 2 find more time more often oh well take care c u soon.c,0
the search 4 happiness is 1 of d main sources of unhappiness! accept life the way it comes! u will find happiness in every moment u live.,0
pls pls find out from aunt nike.,0
maybe i could get book out tomo then return it immediately ..? or something.,0
"haha.. sounds crazy, dunno can tahan anot..",0
you are a winner u have been specially selected 2 receive <amount> cash or a 4* holiday (flights inc) speak to a live operator 2 claim <phone>,1
network operator. the service is free. for t & c's visit <url>,1
nope wif my sis lor.. aft bathing my dog then i can bathe.. looks like it's going 2 rain soon.,0
ok no problem.. yup i'm going to sch at 4 if i rem correctly..,0
i'm already back home so no probably not,0
i cant pick the phone right now. pls send a message,0
remember to ask alex about his pizza,0
s now only i took tablets . reaction morning only.,0
wah.. okie okie.. muz make use of e unlimited.. haha..,0
nothin comes to my mind. ü help me buy hanger lor. ur laptop not heavy?,0
yup. wun believe wat? u really neva c e msg i sent shuhui?,0
"i'm not coming over, do whatever you want",0
how i noe.. did ü specify da domain as nusstu.. ü still in sch..,0
&lt;#&gt; am i think? should say on syllabus,0
"freemsg you have been awarded a free mini digital camera, just reply snap to collect your prize! (quizclub opt out? stop 80122300p/wk sp:rwm ph: <phone> )",1
"a boy loved a gal. he propsd bt she didnt mind. he gv lv ltt <amount> bt her frnds threw thm. again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. wn it was about 2 hit d girl,d boy ran like hell n saved her. she asked 'hw cn u run so fast?' d boy replied ""boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n thy lived happily 2gthr drinking boost evrydy moral of d story:- i hv free msgs:d;): gud ni8",0
anything is valuable in only 2 situations: first- before getting it.. second- after loosing it..,0
"this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call <phone> now! only 10p per min. bt-national-rate",1
then why you came to hostel.,0
urgent! we are trying to contact u. todays draw shows that you have won a <amount> prize guaranteed. call <phone> from land line. claim c52. valid12hrs only,1
which is why i never wanted to tell you any of this. which is why i'm so short with you and on-edge as of late.,0
"argh my 3g is spotty, anyway the only thing i remember from the research we did was that province and sterling were the only problem-free places we looked at",0
i've got it down to a tea. not sure which flavour,0
"tick, tick, tick .. babe",0
ok enjoy . r u there in home.,0
"sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish. as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there. she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake..n my wife, my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. .. .. ' naked..!",0
ok i also wan 2 watch e 9 pm show..,0
please call our customer service representative on freephone <phone> between 9am-11pm as you have won a guaranteed <amount> cash or <amount> prize!,1
"i do know what u mean, is the king of not havin credit! i'm goin2bed now. night night sweet! only1more sleep!",0
ok anyway no need to change with what you said,0
urgent! your mobile no was awarded a <amount> bonus caller prize on 1/08/03! this is our 2nd attempt to contact you! call 0871-4719-523 box95qu bt national rate,1
last chance 2 claim ur <amount> worth of discount vouchers-text yes to 85023 now!savamob-member offers mobile t cs <phone> . <amount> sub. 16 . remove txt x or stop,1
good morning princess! how are you?,0
"thanks for your ringtone order, reference number x49. your mobile will be charged 4.50. should your tone not arrive please call customer services <phone> . from: [colour=red]text[/colour]txtstar",1
anytime lor..,0
msgs r not time pass.they silently say that i am thinking of u right now and also making u think of me at least 4 a moment. gd nt.swt drms @shesil,0
alright i have a new goal now,0
about &lt;#&gt; bucks. the banks fees are fixed. better to call the bank and find out.,0
i can send you a pic if you like :),0
k:)all the best:)congrats..,0
if you are not coughing then its nothing,0
"fyi i'm taking a quick shower, be at epsilon in like &lt;#&gt; min",0
its sunny in california. the weather's just cool,0
", how's things? just a quick question.",0
private! your 2003 account statement for shows 800 un-redeemed s. i. m. points. call <phone> identifier code: 40533 expires 31/10/04,1
"that's fine, i'll bitch at you about it later then",0
dunno lei shd b driving lor cos i go sch 1 hr oni.,0
ugh its been a long day. i'm exhausted. just want to cuddle up and take a nap,0
i'm in inside office..still filling forms.don know when they leave me.,0
buzz! *grins* did i buzz your ass? buzz your chest ? buzz your cock ? where do you keep your phone ? is the vibrator on ? did you feel it shake ?,0
"customer service announcement. we recently tried to make a delivery to you but were unable to do so, please call <phone> to re-schedule. ref:9307622",1
"set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. wish you happy valentines day!",0
maybe you should find something else to do instead??,0
i meant middle left or right?,0
ok lor but not too early. me still having project meeting now.,0
can you say what happen,0
i know girls always safe and selfish know i got it pa. thank you. good night.,0
i am late. i will be there at,0
no go. no openings for that room 'til after thanksgiving without an upcharge.,0
just sent it. so what type of food do you like?,0
i'm always looking for an excuse to be in the city.,0
"kind of. just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",0
"brainless baby doll..:-d;-), vehicle sariyag drive madoke barolla..",0
thought praps you meant another one. goodo! i'll look tomorrow,0
latest nokia mobile or ipod mp3 player + <amount> proze guaranteed! reply with: win to 83355 now! norcorp ltd. <amount> /mtmsgrcvd18+,1
i went to project centre,0
"no dice, art class 6 thru 9 :( thanks though. any idea what time i should come tomorrow?",0
"yo, you at jp and hungry like a mofo?",0
santa calling! would your little ones like a call from santa xmas eve? call <phone> to book you time. calls1.50ppm last 3mins 30s t&c ww.santacalling.com,1
im fine babes aint been up 2 much tho! saw scary movie yest its quite funny! want 2mrw afternoon? at town or mall or sumthin?xx,0
good afternoon starshine! how's my boytoy? does he crave me yet? ache to fuck me ? *sips cappuccino* i miss you babe *teasing kiss*,0
sms auction you have won a nokia 7250i. this is what you get when you win our free auction. to take part send nokia to 86021 now. hg/suite342/2lands row/w1jhl 16+,1
have you finished work yet? :),0
when you came to hostel.,0
hey tmr meet at bugis 930 ?,0
huh means computational science.. y they like dat one push here n there..,0
alrite jod hows the revision goin? keris bin doin a smidgin. n e way u wanna cum over after college?xx,0
none of that's happening til you get here though,0
quite lor. but dun tell him wait he get complacent..,0
no. its not specialisation. can work but its slave labor. will look for it this month sha cos no shakara 4 beggar.,0
still otside le..u come 2morrow maga..,0
ugh my leg hurts. musta overdid it on mon.,0
4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on <phone> to update now! or2stoptxt,1
well you told others you'd marry them..,0
o. guess they both got screwd,0
you have won a guaranteed <amount> cash or a <amount> prize. to claim yr prize call our customer service representative on <phone> between 10am-7pm cost 10p,1
same as u.. dun wan.. y u dun like me already ah.. wat u doing now? still eating?,0
so why didnt you holla?,0
huh i cant thk of more oredi how many pages do we have?,0
"congrats! 2 mobile 3g videophones r yours. call <phone> now! videochat wid your mates, play java games, dload polyph music, noline rentl.",1
private! your 2003 account statement for <fone no> shows 800 un-redeemed s. i. m. points. call <phone> identifier code: 42049 expires 26/10/04,1
aadhaar otp for authentication is 918234. valid for 10 minutes. uidai will never call asking for otp.,0
thats cool princess! i will cover your face in hot sticky cum :),0
we tried to contact you re your reply to our offer of a video phone 750 anytime any network mins half price line rental camcorder reply or call <phone>,1
ok..,0
that is wondarfull song,0
misplaced your number and was sending texts to your old number. wondering why i've not heard from you this year. all the best in your mcat. got this number from my atlanta friends,0
lol! u drunkard! just doing my hair at d moment. yeah still up 4 tonight. wats the plan?,0
east coast,0
lol ok your forgiven :),0
o. well uv causes mutations. sunscreen is like essential thesedays,0
crazy ar he's married. ü like gd looking guys not me. my frens like say he's korean leona's fave but i dun thk he is. aft some thinking mayb most prob i'll go.,0
hi.:)technical support.providing assistance to us customer through call and email:),0
man this bus is so so so slow. i think you're gonna get there before me,0
ok no prob..,0
sorry. || mail? ||,0
"no, its true..k,do u knw dis no. &lt;#&gt; ?",0
"god asked, ""what is forgiveness?"" a little child gave lovely reply, ""it is d wonderful fruit that a tree gives when it is being hurt by a stone.. good night..",0
"hey, are we still meeting for coffee at starbucks around 5 pm today?",0
i think the other two still need to get cash but we can def be ready by 9,0
any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.,0
lol ok. i'll snatch her purse too.,0
after the drug she will be able to eat.,0
macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.let life begin again.call me anytime,0
i hope your pee burns tonite.,0
as per your request 'melle melle (oru minnaminunginte nurungu vettam)' has been set as your callertune for all callers. press *9 to copy your friends callertune,0
romcapspam everyone around should be responding well to your presence since you are so warm and outgoing. you are bringing in a real breath of sunshine.,1
"only just got this message, not ignoring you. yes, i was. shopping that is",0
for the first time in the history 'need' 'comfort' and 'luxury' are sold at same price in india..!! onion-rs. &lt;#&gt; petrol-rs. &lt;#&gt; beer-rs. &lt;#&gt; shesil &lt;#&gt;,0
"hiya, sorry didn't hav signal. i haven't seen or heard from and neither has, which is unusual in itself! i'll put on the case and get him to sort it out! hugs and snogs.",0
"come to me right now, ahmad",0
i like you peoples very much:) but am very shy pa.,0
me too. mark is taking forever to pick up my prescription and the pain is coming back.,0
dude avatar 3d was imp. at one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0
k..k..from tomorrow onwards started ah?,0
only if you promise your getting out as soon as you can. and you'll text me in the morning to let me know you made it in ok.,0
"""hey sorry i didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv jenxx.""",0
university of southern california.,0
s but not able to sleep.,0
did you get any gift? this year i didnt get anything. so bad,0
the new deus ex game comin early next yr,0
"""keep ur problems in ur heart, b'coz nobody will fight for u. only u &amp; u have to fight for ur self &amp; win the battle. -vivekanand- g 9t.. sd..",0
i ask if u meeting da ge tmr nite..,0
"nimbomsons. yep phone knows that one. obviously, cos thats a real word",0
so gd got free ice cream.. i oso wan..,0
hi dear call me its urgnt. i don't know whats your problem. you don't want to work or if you have any other problem at least tell me. wating for your reply.,0
company is very good.environment is terrific and food is really nice:),0
i don't know u and u don't know me. send chat to 86688 now and let's find each other! only 150p/msg rcvd. hg/suite342/2lands/row/w1j6hl ldn. 18 years or over.,1
why must we sit around and wait for summer days to celebrate. such a magical sight when the worlds dressed in white. oooh let there be snow.,0
"call me da, i am waiting for your call.",0
what type of stuff do you sing?,0
huh so late.. fr dinner?,0
sounds like something that someone testing me would sayy,0
you want to go?,0
that means get the door,0
we're done..,0
i have no idea where you are,0
black shirt n blue jeans.. i thk i c ü..,0
probably a couple hours tops,0
im gonnamissu so much!!i would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract!! luv yaxx,0
have a good evening! ttyl,0
ok lor.. or u wan me go look 4 u?,0
i'm not. she lip synced with shangela.,0
aiyah ok wat as long as got improve can already wat..,0
"eerie nokia tones 4u, rply tone title to 8007 eg tone dracula to 8007 titles: ghost, addamsfa, munste <amount> exorcist, twilight ww. <url> pobox36504w45wq 150p",1
you have registered sinco as payee. log in at icicibank.com and enter urn &lt;#&gt; to confirm. beware of frauds. do not share or disclose urn to anyone.,0
sports fans - get the latest sports news str* 2 ur mobile 1 wk free plus a free tone txt sport on to 8007 ww. <url> <phone> + norm 4txt/120p,1
happened here while you were adventuring,0
then ur sis how?,0
i dont thnk its a wrong calling between us,0
i just made some payments so dont have that much. sorry. would you want it fedex or the other way.,0
yes i have. so that's why u texted. pshew..missing you so much,0
i will spoil you in bed as well :),0
omg joanna is freaking me out. she's looked thru all my friends to find photos of me. and then she's asking about stuff on my myspace which i haven't even logged on in like a year. :/,0
he is a womdarfull actor,0
dont flatter yourself.. tell that man of mine two pints of carlin in ten minutes please..,0
she's borderline but yeah whatever.,0
don't make life too stressfull.. always find time to laugh.. it may not add years to your life! but surely adds more life to ur years!! gud ni8..swt dreams..,0
"madam,regret disturbance.might receive a reference check from dlf premarica.kindly be informed.rgds,rakhesh,kerala.",0
"sir, i am waiting for your call.",0
do you realize that in about 40 yea <amount> we'll have thousands of old ladies running around with tattoos?,1
fine i miss you very much.,0
rofl betta invest in some anti aging products,0
uber: your driver rajesh (swift dzire - mh02ab1234) is arriving in 3 mins. otp for this ride is 7731.,0
r u here yet? i'm wearing blue shirt n black pants.,0
its not the same here. still looking for a job. how much do ta's earn there.,0
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693. <phone> rpl stop 2 cnl,1
no need to buy lunch for me.. i eat maggi mee..,0
i think you should go the honesty road. call the bank tomorrow. its the tough decisions that make us great people.,0
sleeping nt feeling well,0
"yeah hopefully, if tyler can't do it i could maybe ask around a bit",0
hope you are having a great day.,0
yes.mum lookin strong:),0
"wan2 win a meet+greet with westlife 4 u or a m8? they are currently on what tour? 1)unbreakable, 2)untamed, 3)unkempt. text 1,2 or 3 to 83049. cost 50p +std text",1
mm yes dear look how i am hugging you both. :-p,0
nothing. can..,0
ok . . now i am in bus. . if i come soon i will come otherwise tomorrow,0
hi my email address has changed now it is,0
"whenevr ur sad, whenevr ur gray, remembr im here 2 listn 2 watevr u wanna say, jus walk wid me a little while,&amp; i promise i'll bring back ur smile.:-)",0
realy sorry-i don't recognise this number and am now confused :) who r u please?!,0
hi msg me:)i'm in office..,0
sure but since my parents will be working on tuesday i don't really need a cover story,0
"hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",0
having lunch:)you are not in online?why?,0
fyi i'm gonna call you sporadically starting at like &lt;#&gt; bc we are not not doin this shit,0
hai ana tomarrow am coming on morning. &lt;decimal&gt; ill be there in sathy then we ll go to rto office. reply me after came to home.,0
yo come over carlos will be here soon,0
what is the plural of the noun research?,0
<phone> - rodger burns - msg = we tried to call you re your reply to our sms for a free nokia mobile + free camcorder. please call now <phone> for delivery tomorrow,1
"multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",0
no da. i am happy that we sit together na,0
thanks honey. have a great day.,0
haha.. really oh no.. how? then will they deduct your lesson tmr?,0
men like shorter ladies. gaze up into his eyes.,0
asked 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o <amount> 3 want <amount>,1
"velly good, yes please!",0
"fran i decided 2 go n e way im completely broke an knackered i got up bout 3 c u 2mrw love janx p.s this is my dads fone, -no credit",0
should i tell my friend not to come round til like &lt;#&gt; ish?,0
"nothing. i meant that once the money enters your account here, the bank will remove its flat rate. someone transfered &lt;#&gt; to my account and &lt;#&gt; dollars got removed. so the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..",0
"good afternoon sunshine! how dawns that day ? are we refreshed and happy to be alive? do we breathe in the air and smile ? i think of you, my love .. as always",0
yun ah.now ü wkg where?btw if ü go nus sc. ü wana specialise in wad?,0
joy's father is john. then john is the name of joy's father. mandan,0
"""hey babe! far 2 spun-out 2 spk at da mo.. dead 2 da wrld. been sleeping on da sofa all day, had a cool nytho, tx 4 fonin hon, call 2mwen im bk frmcloud 9! j x""",0
"goodmorning, today i am late for &lt;decimal&gt; min.",0
i'm vivek:)i got call from your number.,0
aww that's the first time u said u missed me without asking if i missed u first. you do love me! :),0
"tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",0
"found it, enc &lt;#&gt; , where you at?",0
your board is working fine. the issue of overheating is also reslove. but still software inst is pending. i will come around 8'o clock.,0
they just talking thats it de. they wont any other.,0
lol alright i was thinkin that too haha,0
your daily text from me – a favour this time,0
hey cutie. how goes it? here in wales its kinda ok. there is like hills and shit but i still avent killed myself.,0
ok lor.,0
december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on <phone>,1
what you did in leave.,0
have you seen who's back at holby?!,0
i've told him that i've returned it. that should i re order it.,0
someone u know has asked our dating service 2 contact you! cant guess who? call <phone> now all will be revealed. po box385 m6 6wu,1
you are a winner you have been specially selected to receive <amount> cash or a <amount> award. speak to a live operator to claim call <phone> am-7pm. cost 10p,1
"sorry, i'll call later",0
ok lor.. sony ericsson salesman.. i ask shuhui then she say quite gd 2 use so i considering..,0
its normally hot mail. com you see!,0
is it your yahoo boys that bring in the perf? or legal.,0
unless it's a situation where you go gurl would be more appropriate,0
"i'm in solihull, | do you want anything?",0
i plane to give on this month end.,0
"for you information, ikea is spelled with all caps. that is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. it makes me want to listen to you less.",0
yeah i don't see why not,0
you said to me before i went back to bed that you can't sleep for anything.,0
private! your 2003 account statement for <phone> shows 800 un-redeemed s. i. m. points. call <phone> identifier code: 42478 expires 24/10/04,1
sorry. you never hear unless you book it. one was kinda a joke--thet were really looking for skinny white girls. the other was one line--you can only do so much on camera with that. something like that they're casting on the look.,0
wat time ü finish?,0
of course. i guess god's just got me on hold right now.,0
all day working day:)except saturday and sunday..,0
how abt making some of the pics bigger?,0
i place all ur points on e cultures module already.,0
blank is blank. but wat is blank? lol,0
i am sorry it hurt you.,0
come aftr &lt;decimal&gt; ..now i m cleaning the house,0
shant disturb u anymore.. jia you..,0
