text,label
nothing lor.. a bit bored too.. then y dun u go home early 2 sleep today..,0
we are both fine. thanks,0
"k, jason says he's gonna be around so i'll be up there around &lt;#&gt;",0
its a part of checking iq,0
u ned to convince him tht its not possible witot hurting his feeling its the main,0
k.k.how is your business now?,0
whens your radio show?,0
"nah i don't think he goes to usf, he lives around here though",0
"hello, as per request from &lt;#&gt; <amount> has been transfered to you",0
reply with your name and address and you will receive by post a weeks completely free accommodation at various global locations ww.phb1.com ph: <phone> 0p,1
..photoshop makes my computer shut down.,0
to the wonderful oko <amount> have a great month. we cherish you guys and wish you well each day. mojibiola,0
hmm.still we dont have opener?,0
free for 1st week! no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates ww. <url> pobox 36504 w45wq norm150p/tone 16+,1
ok i am on the way to railway,0
my superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),0
yup. thk of u oso boring wat.,0
"best line said in love: . ""i will wait till the day i can forget u or the day u realize that u cannot forget me."".. gn",0
why you dint come with us.,0
no chikku nt yet.. ya i'm free,0
what is important is that you prevent dehydration by giving her enough fluids,0
yes.he have good crickiting mind,0
mobile club: choose any of the top quality items for your mobile. 7cfca1a,1
yes! how is a pretty lady like you single?,0
"erm.. woodland avenue somewhere. do you get the parish magazine, his telephone number will be in there.",0
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!,0
sorry i missed your call let's talk when you have the time. i'm on <phone>,1
"cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! have a beautiful morning. see you in the library later.",0
ok.ok ok..then..whats ur todays plan,0
u repeat e instructions again. wat's e road name of ur house?,0
it will stop on itself. i however suggest she stays with someone that will be able to give ors for every stool.,0
lol no. i just need to cash in my nitros. hurry come on before i crash out!,0
santa calling! would your little ones like a call from santa xmas eve? call <phone> to book your time.,1
oh is it! which brand?,0
loan for any purpose <amount> - <amount> . homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 195669 or text back 'help',1
oh yah.. we never cancel leh.. haha,0
1. tension face 2. smiling face 3. waste face 4. innocent face 5.terror face 6.cruel face 7.romantic face 8.lovable face 9.decent face &lt;#&gt; .joker face.,0
haf u eaten? wat time u wan me 2 come?,0
thank u. it better work out cause i will feel used otherwise,0
ok..,0
what you thinked about me. first time you saw me in class.,0
your unique user id is 1172. for removal send stop to 87239 customer services <phone>,1
"oh, yes, i've just been a little under the weather so i've kind of been coccooning at home",0
can you please send me my aunty's number,0
my darling sister. how are you doing. when's school resuming. is there a minimum wait period before you reapply? do take care,0
i don't quite know what to do. i still can't get hold of anyone. i cud pick you up bout 7.30pm and we can see if they're in the pub?,0
1's finish meeting call me.,0
"sorry to trouble u again. can buy 4d for my dad again? 1405, 1680, 1843. all 2 big 1 small, sat n sun. thanx.",0
okie ü wan meet at bishan? cos me at bishan now. i'm not driving today.,0
"romantic paris. 2 nights, 2 flights from <amount> book now 4 next year. call <phone> ts&cs apply.",1
ceri u rebel! sweet dreamz me little buddy!! c ya 2moro! who needs blokes,0
thanks for picking up the trash.,0
great. so should i send you my account number.,0
hows the street where the end of library walk is?,0
"yeah go on then, bored and depressed sittin waitin for phone to ring.. hope the wind drops though, scary",0
you will be in the place of that man,0
where are you?when wil you reach here?,0
i love you both too :-),0
ü called dad oredi..,0
horrible gal. me in sch doing some stuff. how come u got mc?,0
do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call <phone> now or reply for delivery tomorrow,1
also are you bringing galileo or dobby,0
want to finally have lunch today?,0
"the word ""checkmate"" in chess comes from the persian phrase ""shah maat"" which means; ""the king is dead.."" goodmorning.. have a good day..:)",0
wat time ü wan today?,0
they are just making it easy to pay back. i have &lt;#&gt; yrs to say but i can pay back earlier. you get?,0
"piggy, r u awake? i bet u're still sleeping. i'm going 4 lunch now..",0
oh gei. that happend to me in tron. maybe ill dl it in 3d when its out,0
darren was saying dat if u meeting da ge den we dun meet 4 dinner. cos later u leave xy will feel awkward. den u meet him 4 lunch lor.,0
"i haven't forgotten you, i might have a couple bucks to send you tomorrow, k? i love ya too",0
"hey, can you tell me blake's address? carlos wanted me to meet him there but i got lost and he's not answering his phone",0
sunshine quiz! win a super sony dvd recorder if you canname the capital of australia? text mquiz to 82277. b,1
really good:)dhanush rocks once again:),0
"for ur chance to win a <amount> wkly shopping spree txt: shop to 80878. t's&c's ww.txt-2-shop.com custcare <phone> , 1x150p/wk",1
"congrats 2 mobile 3g videophones r yours. call <phone> now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p",1
yup.. how ü noe leh..,0
how come she can get it? should b quite diff to guess rite..,0
"solve d case : a man was found murdered on &lt;decimal&gt; . &lt;#&gt; afternoon. 1,his wife called police. 2,police questioned everyone. 3,wife: sir,i was sleeping, when the murder took place. 4.cook: i was cooking. 5.gardener: i was picking vegetables. 6.house-maid: i went 2 d post office. 7.children: we went 2 play. 8.neighbour: we went 2 a marriage. police arrested d murderer immediately. who's it? reply with reason, if u r brilliant.",0
okie..,0
no sir. that's why i had an 8-hr trip on the bus last week. have another audition next wednesday but i think i might drive this time.,0
"probably not, i'm almost out of gas and i get some cash tomorrow",0
"we have sent jd for customer service cum accounts executive to ur mail id, for details contact us",0
yes baby! we can study all the positions of the kama sutra ;),0
and miss vday the parachute and double coins?? u must not know me very well..,0
mm .. fuck .. merry christmas to me,0
holy living christ what is taking you so long,0
was actually sleeping and still might when u call back. so a text is gr8. you rock sis. will send u a text wen i wake.,0
i cant pick the phone right now. pls send a message,0
do you want a new video handset? 750 any time any network mins? unlimited text? camcorder? reply or call now <phone> for del sat am,1
our prasanth ettans mother passed away last night. just pray for her and family.,0
remind me how to get there and i shall do so,0
ron say fri leh. n he said ding tai feng cant make reservations. but he said wait lor.,0
think i could stop by in like an hour or so? my roommate's looking to stock up for a trip,0
"in case you wake up wondering where i am, i forgot i have to take care of something for grandma today, should be done before the parade",0
+123 congratulations - in this week's competition draw u have won the <amount> prize to claim just call <phone> b4280703. t&cs/stop sms <phone> . over 18 only 150ppm,1
but your brother transfered only &lt;#&gt; + &lt;#&gt; . pa.,0
soon you will have the real thing princess! do i make you wet? :),0
heehee that was so funny tho,0
hey company elama po mudyadhu.,0
do you hide anythiing or keeping distance from me,0
can you pls send me that company name. in saibaba colany,0
u have a secret admirer who is looking 2 make contact with u-find out who they r*reveal who thinks ur so special-call on <phone> -stopsms-08,1
are you this much buzy,0
"you've won tkts to the euro2004 cup final or <amount> cash, to collect call <phone> b4190604, pobox 7876150ppm",1
i see the letter b on my car,0
ok but knackered. just came home and went to sleep! not good at this full time work lark.,0
surly ill give it to you:-) while coming to review.,0
you have won a guaranteed <amount> award or even <amount> cashto claim ur award call free on <phone> (18+) 2 stop getstop on 8822 php. rg21 4jx,1
then. you are eldest know.,0
you're not sure that i'm not trying to make xavier smoke because i don't want to smoke after being told i smoke too much?,0
still work going on:)it is very small house.,0
how is it possible to teach you. and where.,0
how much did ur hdd casing cost.,0
if india win or level series means this is record:),0
have you ever had one foot before?,0
free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005. text fa to 87121 to receive entry question(std txt rate)t&c's apply <phone> over18's,1
"jay wants to work out first, how's 4 sound?",0
"good afternoon sexy buns! how goes the job search ? i wake and you are my first thought as always, my love. i wish your fine and happy and know i adore you!",0
i can take you at like noon,0
"sorry pa, i dont knw who ru pa?",0
"how long has it been since you screamed, princess?",0
i can do that! i want to please you both inside and outside the bedroom..,0
if i said anything wrong sorry de:-),0
i cant talk to you now.i will call when i can.dont keep calling.,0
eh u remember how 2 spell his name.. yes i did. he v naughty make until i v wet.,0
she's good. how are you. where r u working now,0
"daddy, shu shu is looking 4 u.. u wan me 2 tell him u're not in singapore or wat?",0
no it will reach by 9 only. she telling she will be there. i dont know,0
hi. hope you had a good day. have a better night.,0
"hello, my love ! how went your day ? are you alright ? i think of you, my sweet and send a jolt to your heart to remind you .. i love you! can you hear it ? i screamed it across the sea for all the world to hear. ahmad al hallaq is loved ! and owned ! *possessive passionate kiss*",0
kit strip - you have been billed 150p. netcollex ltd. po box 1013 ig11 oja,1
urgent! we are trying to contact u. todays draw shows that you have won a <amount> prize guaranteed. call <phone> from land line. claim y87. valid 12hrs only,1
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!,0
"as usual..iam fine, happy &amp; doing well..:)",0
"win: we have a winner! mr. t. foley won an ipod! more exciting prizes soon, so keep an eye on ur mobile or visit ww. <url>",1
eh u send wrongly lar..,0
ok leave no need to ask,0
lol your right. what diet? everyday i cheat anyway. i'm meant to be a fatty :(,0
am in film ill call you later.,0
this pain couldn't have come at a worse time.,0
hard live 121 chat just 60p/min. choose your girl and connect live. call <phone> now! cheap chat uk's biggest live service. vu bcm1896wc1n3xx,1
u're welcome.. caught u using broken english again..,0
reply to win <amount> weekly! what professional sport does tiger woods play? send stop to 87239 to end service,1
midnight at the earliest,0
yes but i don't care cause i know its there!,0
no i am not having not any movies in my laptop,0
i know you mood off today,0
"hot live fantasies call now <phone> just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870..k",1
well obviously not because all the people in my cool college life went home ;_;,0
ball is moving a lot.will spin in last :)so very difficult to bat:),0
"how is my boy? no sweet words left for me this morning .. *sighs* .. how goes you day, my love ? did you start your studying?",0
"hello.how u doing?what u been up 2?when will u b moving out of the flat, cos i will need to arrange to pick up the lamp, etc. take care. hello caroline!",0
"a boy loved a gal. he propsd bt she didnt mind. he gv lv ltt <amount> bt her frnds threw thm. again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. wn it was about 2 hit d girl,d boy ran like hell n saved her. she asked 'hw cn u run so fast?' d boy replied ""boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n thy lived happily 2gthr drinking boost evrydy moral of d story:- i hv free msgs:d;): gud ni8",0
what does the dance river do?,0
i cant pick the phone right now. pls send a message,0
lol i know! hey someone did a great inpersonation of flea on the forums. i love it!,0
yes fine,0
ha.. u jus ate honey ar? so sweet..,0
i probably won't eat at all today. i think i'm gonna pop. how was your weekend? did u miss me?,0
i accidentally brought em home in the box,0
merry christmas to u too annie!,0
free msg: single? find a partner in your area! 100s of real people are waiting to chat now!send chat to 6220cncl send stopcs <phone> <amount> per msg,1
hi <phone> ibh customer loyalty offer: the new nokia6600 mobile from only <amount> at txtauction!txt word:start to no:81151 & get yours now!4t&,1
private! your 2003 account statement for <phone> shows 800 un-redeemed s. i. m. points. call <phone> identifier code: 40533 expires 31/10/04,1
you know my old dom i told you about yesterday ? his name is roger? he got in touch with me last night and wants me to meet him today at 2 pm,0
"honeybee said: *i'm d sweetest in d world* god laughed &amp; said: *wait,u havnt met d person reading this msg* moral: even god can crack jokes! gm+gn+ge+gn:)",0
"good evening sir, al salam wahleykkum.sharing a happy news.by the grace of god, i got an offer from tayseer,tissco and i joined.hope you are fine.inshah allah,meet you sometime.rakhesh,visitor from india.",0
k..then come wenever u lik to come and also tel vikky to come by getting free time..:-),0
"hi babe its jordan, how r u? im home from abroad and lonely, text me back if u wanna chat xxsp visionsms.com text stop to stopcost 150p <phone>",1
"hmm, too many of them unfortunately.. pics obviously arent hot cakes. its kinda fun tho",0
tell them no need to investigate about me anywhere.,0
"forgot you were working today! wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. hope all is well, nose essay and all xx",0
we are pleased to inform that your application for airtel broadband is processed successfully. your installation will happen within 3 days.,0
lol what happens in vegas stays in vegas,0
s..antha num corrct dane,0
where did u go? my phone is gonna die you have to stay in here,0
cab is available.they pick up and drop at door steps.,0
hows the pain dear?y r u smiling?,0
well welp is sort of a semiobscure internet thing,0
i'm also came to room.,0
hi juan. im coming home on fri hey. of course i expect a welcome party and lots of presents. ill phone u when i get back. loads of love nicky x x x x x x x x x,0
"hungry gay guys feeling hungry and up 4 it, now. call <phone> just 10p/min. to stop texts call <phone> (10p/min)",1
i am on the way to tirupur.,0
my sister going to earn more than me da.,0
lol ok ill try to send. be warned sprint is dead slow. you'll prolly get it tomorrow,0
don know:)this week i'm going to tirunelvai da.,0
are there ta jobs available? let me know please cos i really need to start working,0
thanx 4 sending me home..,0
he neva grumble but i sad lor.. hee.. buy tmr lor aft lunch. but we still meetin 4 lunch tmr a not. neva hear fr them lei. ü got a lot of work ar?,0
"frnd s not juz a word..not merely a relationship..its a silent promise which says .. "" i will be with you "" wherevr.. whenevr.. forevr.. gudnyt dear..",0
have you not finished work yet or something?,0
ok..,0
i don't run away frm u.. i walk slowly &amp; it kills me that u don't care enough to stop me..,0
indeed and by the way it was either or - not both !,0
lol .. i knew that .. i saw him in the dollar store,0
hi dis is yijue i would be happy to work wif ü all for gek1510..,0
"sorry, i'll call later",0
hi. i'm sorry i missed your call. can you pls call back.,0
"haha better late than ever, any way i could swing by?",0
do you work all this week ?,0
k:)i will give my kvb acc details:),0
i dont have i shall buy one dear,0
"also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0
just re read it and i have no shame but tell me how he takes it and if he runs i will blame u 4 ever!! not really 4 ever just a long time,0
ok i juz receive..,0
mum say we wan to go then go.. then she can shun bian watch da glass exhibition..,0
i want to tel u one thing u should not mistake me k this is the message that you sent:),0
"congrats 2 mobile 3g videophones r yours. call <phone> now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p",1
u too..,0
i'm always on yahoo messenger now. just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. and will reply.,0
"hey sexy buns ! have i told you ? i adore you, loverboy. i hope you remember to thank your sister in law for those meatballs *grins* .. i love you, babe",0
"hellogorgeous, hows u? my fone was on charge lst nitw wen u texd me. hopeu ad a nice wkend as im sure u did lookin 4ward 2 c-in u 2mrw luv jaz",0
sen told that he is going to join his uncle finance in cbe,0
"aight, see you in a bit",0
i am not having her number sir,0
"text me when you get off, don't call, my phones having problems",0
yup ok thanx..,0
they released another italian one today and it has a cosign option,0
i cant pick the phone right now. pls send a message,0
goldviking (29/m) is inviting you to be his friend. reply yes-762 or no-762 see him: ww.sms.ac/u/goldviking stop? send stop frnd to 62468,1
"haha yeah, 2 oz is kind of a shitload",0
got but got 2 colours lor. one colour is quite light n e other is darker lor. actually i'm done she's styling my hair now.,0
"cool, what time you think you can get here?",0
dont show yourself. how far. put new pictures up on facebook.,0
boo what time u get out? u were supposed to take me shopping today. :(,0
hey you gave them your photo when you registered for driving ah? tmr wanna meet at yck?,0
i will come to ur home now,0
"sorry, i'll call you later. i am in meeting sir.",0
"when you just put in the + sign, choose my number and the pin will show. right?",0
amazing : if you rearrange these letters it gives the same meaning.. dormitory = dirty room astronomer = moon starer the eyes = they see election results = lies lets recount mother-in-law = woman hitler eleven plus two =twelve plus one its amazing.. !:-),0
i'm not coming home 4 dinner.,0
look at the fuckin time. what the fuck you think is up,0
what is your account number?,0
a little. meds say take once every 8 hours. it's only been 5 but pain is back. so i took another. hope i don't die,0
"honey, can you pls find out how much they sell predicte in nigeria. and how many times can it be used. its very important to have a reply before monday",0
"i want some cock! my hubby's away, i need a real man 2 satisfy me. txt wife to 89938 for no strings action. (txt stop 2 end, txt rec <amount> ea. otbox 731 la1 7ws. )",1
"don't worry, * is easy once have ingredients!",0
watching tv lor.. y she so funny we bluff her 4 wat. izzit because she thk it's impossible between us?,0
i'm turning off my phone. my moms telling everyone i have cancer. and my sister won't stop calling. it hurts to talk. can't put up with it. see u when u get home. love u,0
yeah we do totes. when u wanna?,0
yup bathe liao..,0
i said its okay. sorry,0
i'm leaving my house now..,0
hmm.but you should give it on one day..,0
i notice you like looking in the shit mirror youre turning into a right freak,0
ok i shall talk to him,0
how much you got for cleaning,0
urgent! we are trying to contact u. todays draw shows that you have won a <amount> prize guaranteed. call <phone> from land line. claim c52. valid 12hrs only,1
thankyou so much for the call. i appreciate your care.,0
just curious because my cuz asked what i was up to,0
your account has been refilled successfully by inr &lt;decimal&gt; . your keralacircle prepaid account balance is rs &lt;decimal&gt; . your transaction id is kr &lt;#&gt; .,0
how come?,0
5p 4 alfie moon's children in need song on ur mob. tell ur m8s. txt tone charity to 8007 for nokias or poly charity for polys: zed <phone> profit 2 charity.,1
bbq this sat at mine from 6ish. ur welcome 2 come,0
"oh, i will get paid. the most outstanding one is for a commercial i did for hasbro..in august! they made us jump through so many hoops to get paid. still not.",0
okie.. thanx..,0
+123 congratulations - in this week's competition draw u have won the <amount> prize to claim just call <phone> b4280703. t&cs/stop sms <phone> . over 18 only 150ppm,1
wherre's my boytoy ? :-(,0
apo all other are mokka players only,0
you know what hook up means right?,0
guess he wants alone time. we could just show up and watch when they do..,0
ambrith..madurai..met u in arun dha marrge..remembr?,0
spending new years with my brother and his family. lets plan to meet next week. are you ready to be spoiled? :),0
"u can win <amount> of music gift vouchers every week starting now txt the word draw to 87066 tscs ww.ldew.com skillgame,1winaweek, age16.150ppermesssubscription",1
i am seeking a lady in the street and a freak in the sheets. is that you?,0
pls dont restrict her from eating anythin she likes for the next two days.,0
do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 080028812 or reply for delivery tomorrow,1
"aight i'll grab something to eat too, text me when you're back at mu",0
so can collect ur laptop?,0
wat would u like 4 ur birthday?,0
haiyoh.. maybe your hamster was jealous of million,0
i know she called me,0
i'm aight. wat's happening on your side.,0
"sir, i have been late in paying rent for the past few months and had to pay a $ &lt;#&gt; charge. i felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. i however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. can you please help. thanks",0
do i? i thought i put it back in the box,0
"that day ü say ü cut ur hair at paragon, is it called hair sense? do ü noe how much is a hair cut?",0
sir send to group mail check it.,0
what's nannys address?,0
i don't run away frm u.. i walk slowly &amp; it kills me that u don't care enough to stop me..,0
"ok omw now, you at castor?",0
"alright omw, gotta change my order to a half8th",0
"some friends want me to drive em someplace, probably take a while",0
she ran off with a younger man. we will make pretty babies together :),0
call me when u finish then i come n pick u.,0
never blame a day in ur life. good days give u happiness. bad days give u experience. both are essential in life! all are gods blessings! good morning.:,0
"just got part nottingham - 3 h <amount> miles. good thing i love my man so much, but only doing 40mph. hey ho",0
every day i use to sleep after &lt;#&gt; so only.,0
yeah that's the impression i got,0
"you are sweet as well, princess. please tell me your likes and dislikes in bed..",0
"""pete can you please ring meive hardly gotany credit""",0
ah poop. looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0
"ha. you don‘t know either. i did a a clever but simple thing with pears the other day, perfect for christmas.",0
gent! we are trying to contact you. last weekends draw shows that you won a <amount> prize guaranteed. call <phone> . claim code k52. valid 12hrs only. 150ppm,1
how much i gave to you. morning.,0
ah you see. you have to be in the lingo. i will let you know wot on earth it is when has finished making it!,0
your fedex package #us98421 could not be delivered due to incomplete address. please update details and pay <amount> redelivery fee at <url>,1
it is only yesterday true true.,0
"pls send me a comprehensive mail about who i'm paying, when and how much.",0
2 laptop.. i noe infra but too slow lar.. i wan fast one,0
i know you are. can you pls open the back?,0
aiyar u so poor thing.. i give u my support k.. jia you! i'll think of u..,0
"sms services. for your inclusive text credits, pls goto ww. <url> login= 3qxj9 unsubscribe with stop, no extra charge. help <phone> .comuk. 220-cm2 9ae",1
are you up for the challenge? i know i am :),0
i'm done..,0
sms auction - a brand new nokia 7250 is up 4 auction today! auction is free 2 join & take part! txt nokia to 86021 now! hg/suite342/2lands row/w1j6hl,1
"i'm eatin now lor, but goin back to work soon.. e mountain deer show huh.. i watch b4 liao, very nice..",0
howz that persons story,0
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!,0
dont kick coco when he's down,0
december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on <phone>,1
"rock yr chik. get 100's of filthy films &xx pics on yr phone now. rply filth to 69669. saristar ltd, e14 9yt <phone> . 450p per 5 days. stop2 cancel",1
"hello, my boytoy! i made it home and my constant thought is of you, my love. i hope your having a nice visit but i can't wait till you come home to me ..*kiss*",0
you have 1 new message. please call <phone>,1
juz now havent woke up so a bit blur blur.. can? dad went out liao.. i cant cum now oso..,0
ringtone club: get the uk singles chart on your mobile each week and choose any top quality ringtone! this message is free of charge.,1
urgent! your mobile number has been awarded with a <amount> prize guaranteed. call <phone> from land line. claim 3030. valid 12hrs only 150ppm,1
not heard from u4 a while. call me now am here all night with just my knickers on. make me beg for it like u did last time <phone> xx luv <url>,1
ok try to do week end course in coimbatore.,0
"aight, we'll head out in a few",0
wait . i will msg after &lt;#&gt; min.,0
idea will soon get converted to live:),0
that depends. how would you like to be treated? :),0
its sarcasm.. .nt scarcasim,0
married local women looking for discreet action now! 5 real matches instantly to your phone. text match to 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx,1
its not that time of the month nor mid of the time?,0
"hi, wkend ok but journey terrible. wk not good as have huge back log of marking to do",0
the monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,0
ok.. i din get ur msg..,0
you have 1 new voicemail. please call <phone> .,1
sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.,0
todays voda numbers ending with 7634 are selected to receive a <amount> reward. if you have a match please call <phone> quoting claim code 7684 standard rates apply.,1
"i love you !! you know? can you feel it? does it make your belly warm? i wish it does, my love .. i shall meet you in your dreams, ahmad .. *adoring kiss*",0
i'm fine. hope you are good. do take care.,0
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0
"you are being contacted by our dating service by someone you know! to find out who it is, call from a land line 090500928. pobox45w2tg150p",1
t-mobile customer you may now claim your free camera phone upgrade & a pay & go sim card for your loyalty. call on <phone> .offer ends 28thfeb.t&c's apply,1
don know. i did't msg him recently.,0
gibbs unsold.mike hussey,0
nope thats fine. i might have a nap tho!,0
have you been practising your curtsey?,0
can you open the door?,0
hey. you got any mail?,0
am slow in using biola's fne,0
"hi, this is mandy sullivan calling from hotmix fm..you are chosen to receive <amount> in our easter prize draw..please telephone <phone> to claim before 29/03/05 or your prize will be transferred to someone else..",1
free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms- <phone>,1
"sorry, i'll call later",0
i cant pick the phone right now. pls send a message,0
"hmm ok, i'll stay for like an hour cos my eye is really sore!",0
tell me whos this pls:-),0
"beautiful tomorrow never comes.. when it comes, it's already today.. in the hunt of beautiful tomorrow don't waste your wonderful today.. goodmorning:)",0
"and stop wondering ""wow is she ever going to stop tm'ing me ?!"" because i will tm you whenever i want because you are mine .. *laughs*",0
"""shit babe.. thasa bit messed up.yeh, she shudvetold u. did urgran know?neway, illspeak 2 u2moro wen im not asleep..""",0
"wiskey brandy rum gin beer vodka scotch shampain wine ""kudi""yarasu dhina vaazhthukkal. ..",0
hi :)finally i completed the course:),0
o turns out i had stereo love on mi phone under the unknown album.,0
i know but you need to get hotel now. i just got my invitation but i had to apologise. cali is to sweet for me to come to some english bloke's weddin,0
have your lunch and come quickly and open the door:),0
"ya, i'm referin to mei's ex wat.. no ah, waitin 4 u to treat, somebody shld b rich liao..so gd, den u dun have to work frm tmr onwards..",0
i'm going out to buy mum's present ar.,0
"well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",0
"dizzamn, aight i'll ask my suitemates when i get back",0
thats cool! i am a gentleman and will treat you with dignity and respect.,0
do u think that any girl will propose u today by seing ur bloody funky shit fucking face..assholee..,0
actually getting ready to leave the house.,0
please call <phone> immediately as there is an urgent message waiting for you,1
i wish u were here. i feel so alone,0
also that chat was awesome but don't make it regular unless you can see her in person,0
how are you doing? hope you've settled in for the new school year. just wishin you a gr8 day,0
no. she's currently in scotland for that.,0
i'm meeting darren..,0
is there coming friday is leave for pongal?do you get any news from your work place.,0
love you aathi..love u lot..,0
am also doing in cbe only. but have to pay.,0
"u wake up already? wat u doing? u picking us up later rite? i'm taking sq825, reaching ard 7 smth 8 like dat. u can check e arrival time. c ya soon..",0
let me know if you need anything else. salad or desert or something.. how many beers shall i get?,0
"freemsg hey there darling it's been 3 week's now and no word back! i'd like some fun you up for it still? tb ok! xxx std chgs to send, <amount> to rcv",1
o we cant see if we can join denis and mina? or does denis want alone time,0
come to my home for one last time i wont do anything. trust me.,0
ok how you dear. did you call chechi,0
"oh ! a half hour is much longer in syria than canada, eh ? wow you must get so much more work done in a day than us with all that extra time ! *grins*",0
u wan 2 haf lunch i'm in da canteen now.,0
"friendship is not a game to play, it is not a word to say, it doesn\'t start on march and ends on may, it is tomorrow, yesterday, today and e",0
mmm *snuggles into you* ..*deep contented sigh* .. *whispers* .. i fucking love you so much i can barely stand it ..,0
first has she gained more than &lt;#&gt; kg since she took in. second has she done the blood sugar tests. if she has and its ok and her blood pressure is within normal limits then no worries,0
onum ela pa. normal than.,0
"bloody hell, cant believe you forgot my surname mr . ill give u a clue, its spanish and begins with m..",0
ok.ok ok..then..whats ur todays plan,0
it does it on its own. most of the time it fixes my spelling. but sometimes it gets a completely diff word. go figure,0
"sorry, i'll call later",0
"orange brings you ringtones from all time chart heroes, with a free hit each week! go to ringtones & pics on wap. to stop receiving these tips reply stop.",1
i had askd u a question some hours before. its answer,0
no message..no responce..what happend?,0
"okay. no no, just shining on. that was meant to be signing, but that sounds better.",0
what happened to our yo date?,0
shall i ask one thing if you dont mistake me.,0
tell where you reached,0
que pases un buen tiempo or something like that,0
k and you're sure i don't have to have consent forms to do it :v,0
please dont say like that. hi hi hi,0
gokila is talking with you aha:),0
no wonder.. cos i dun rem seeing a silver car.. but i thk i saw a black one..,0
"you are everywhere dirt, on the floor, the windows, even on my shirt. and sometimes when i open my mouth, you are all that comes flowing out. i dream of my world without you, then half my chores are out too. a time of joy for me, lots of tv shows i.ll see. but i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",0
do we have any spare power supplies,0
"thanks da thangam, i feel very very happy dear. i also miss you da.",0
then mum's repent how?,0
thanks for being there for me just to talk to on saturday. you are very dear to me. i cherish having you as a brother and role model.,0
are you driving or training?,0
rt-king pro video club>> need help? info@ <url> or call <phone> you must be 16+ club credits redeemable at ww. <url> enjoy!,1
hey pple.. <amount> or <amount> for 5 nights..excellent location wif breakfast hamper!!,0
today iz yellow rose day. if u love my frndship give me 1 misscall &amp; send this to ur frndz &amp; see how many miss calls u get. if u get 6missed u marry ur lover.,0
bull. your plan was to go floating off to ikea with me without a care in the world. so i have to live with your mess another day.,0
wait.i will come out.. &lt;#&gt; min:),0
apps class varaya elaya.,0
ok i've sent u da latest version of da project.,0
"alright we're hooked up, where you guys at",0
"fantasy football is back on your tv. go to sky gamestar on sky active and play <amount> k dream team. scoring starts on saturday, so register now!sky opt out to 88088",1
